app_name,score,label,processed_content
Techcombank Mobile,1,Negative,chậm kinh khủng quá ức chế hỏng việc hết 🤬 xóa đổi bên ngân hàng khác dùng thôi ngân hàng giàu mà cái ứng dụng như ứng dụng tệ tệ chưa từng thấy👎
Techcombank Mobile,5,Positive,tiện lợi dễ sử dụng
Techcombank Mobile,5,Positive,tốt nhes ca nha
Techcombank Mobile,5,Positive,nhanh chuẩn
Techcombank Mobile,1,Negative,quý bank coi công chuyện làm ăn của khách hàng là trò chơi lỗi mã 6 tôi phải hủy 2 thẻ tín dụng rút hết mấy trăm tr qua bank khác gởi lại qr cho tất cả khách hàng vì một cái lỗi 6 do bank tự đưa ra mà bắt khách hàng mua một cái điện thoại riêng để dùng nghe hợp lý không
Techcombank Mobile,1,Negative,spam thông báo quá nhiều chặn hết thì đồng nghĩa chặn báo số dư
Techcombank Mobile,5,Positive,cũng tiệm
Techcombank Mobile,5,Positive,rat mượt
Techcombank Mobile,1,Negative,tự trừ tiền thẻ gì mà không có thông báo vào check thì xoá hết lịch sử giao dịch
Techcombank Mobile,1,Negative,bật tự động cập nhật mà éo cập nhật xong vào cập nhật thì treo quá phế
Techcombank Mobile,5,Positive,lâu quá không dùng giờ quên mật khẩu có lấy lại được không ạ
Techcombank Mobile,2,Negative,chuyển khoản bị chậm nhiều khi lỗi liên tục
Techcombank Mobile,4,Positive,lúc hết hạn mật khẩu không vào được ứng dụng phải vào trên web đổi mật khẩu xong mới vào được ứng dụng
Techcombank Mobile,4,Positive,lối số 10 mở không được rồi không biết phải làm sao có ai giúp với
Techcombank Mobile,2,Negative,vào ap qua mạng 4 5g thì đều quay tít không vào được mạng vẫn bt chỉ khi qua wifi thì vào được không biết lỗi ứng dụng hay lỗi cái gì bị 2 hôm nay rồi dùng bực mình thật đi ra ngoài không có wifi chứ
Techcombank Mobile,1,Negative,a p như con kă c ho ngươ i ta lô i hoa i không đăng nhâ p được
Techcombank Mobile,1,Negative,chặn điện thoại xiaomi không vào được nên có thông báo để đăng nhập trước khi lock như vậy
Techcombank Mobile,5,Positive,ứng dụng hoạt động tốt
Techcombank Mobile,1,Negative,gần 3 tháng nay ứng dụng vô rất chậm toàn tải
Techcombank Mobile,1,Negative,đăng nhập bằng wifi không được đang rất tệ
Techcombank Mobile,1,Negative,cách giải quyết là mua thiết bị khác cách giải quyết gì đây thiết bị không còn đủ bảo mật hay techcombank không đủ khả năng bảo mật lần này đổi thiết bị lần sau lại đổi thiết bị nữa à không thiếu ngân hàng để dùng đâu ạ
Techcombank Mobile,1,Negative,ứng dụng vô lâu quá hoặc không vô được ứng dụng
Techcombank Mobile,1,Negative,lâu lâu thăm lại ứng dụng thì báo lỗi 10 chắc nghỉ dùng thoi
Techcombank Mobile,1,Negative,if i go out to use the internet at restaurants or cafes i can tôi use this bank which is annoying
Techcombank Mobile,1,Negative,cần chuyển tiền gấp mà toán báo lỗi làm tôi mất tiền oan
Techcombank Mobile,1,Negative,lỗi số 6 là sao hôm qua vẫn dùng bình thường nay vào thì báo lỗi đổi đăng nhập máy khác vẫn thế
Techcombank Mobile,4,Positive,mình vừa chọn ngân hàng techcombank mình muốn yêu cầu bố sung thêm tuy chọn mệnh giá 20k 10k 30k và 40k để khi nạp tiền điện thoại qua techcombank được dễ dàng hơn
Techcombank Mobile,1,Negative,ứng dụng không phản hồi với samsung liên tục không truy cập được
Techcombank Mobile,1,Negative,dùng cái ứng dụng ngân hàng bắt đổi điện thoại cbi đóng thẻ tài khoản
Techcombank Mobile,5,Positive,rất tốt
Techcombank Mobile,1,Negative,đăng nhập trên thiết bị khác lằng nhà lằng nhằng xác minh mất phí linh tinh dù mình là chính chủ tài khoản và có cả thiết bị gốc nhưng vẫn không đăng nhập được
Techcombank Mobile,5,Positive,nhanh không bị đơ hay qc gì nhiều các bước sử dụng cũng tiện không phức tạp
Techcombank Mobile,5,Positive,tôi nói thật tôi không phải nhân viên hay bên makerting nào cả tôi chỉ muốn gửi một lời cảm ơn chân thành tới techcombank trong lúc tôi khó khăn nhất thì cic cũng yếu mọi ngân hàng đều từ chối không hiểu sao tôi lại vay được khoản vay của techcombank chính nhờ khoản vay này tôi đã vực dậy thành công hôm nay là tròn một năm rưỡi tôi đã trả góp hết kì cho techcombank sau này thành công tôi sẽ không bao giờ quên được ơn cứu mạng của techcombank cảm ơn và cảm ơn
Techcombank Mobile,1,Negative,mình đã dùng techcombank được rất là lâu năm rồi nhưng những hôm nay mình rất là thất vọng về ứng dụng tech mình đã rút hết tiền mặt và sẽ không bao giờ hợp tác với techcombank một lần nào nữa buồn
Techcombank Mobile,1,Negative,ứng dụng chạy chậm thật tệ quá
Techcombank Mobile,2,Negative,quá nhiều tin nhắn quảng cáo
Techcombank Mobile,5,Positive,ứng dụng cho mình hỏi là vì sao cập nhật xong giờ bị vấn đề là phải bật 1 1 1 1 mới vô được ứng dụng vậy ạ
Techcombank Mobile,5,Positive,ứng dụng sửa lỗi 6 chưa ạ mình mấy ngày rồi không dùng ứng dụng được 😭
Techcombank Mobile,1,Negative,kén mạng wifi chỉ cần dùng wifi không hợp ý nó thì 5 vạch sóng nó cũng không cho đăng nhập vào ứng dụng không đáng tin cậy khi thanh toán tại hàng quán gọi hỏi tổng đài thì bảo tự cập nhật lại ứng dụng đi vô thấy ứng dụng không có bản cập nhật nào
Techcombank Mobile,2,Negative,lỗi the device s bootloader has been unlocked and is no longer secure
Techcombank Mobile,5,Positive,mới dùng chưa biết thế nào nhưng cho 5
Techcombank Mobile,1,Negative,cập nhật xong vào techcombank đúng lâu cứ tải
Techcombank Mobile,1,Negative,techcombank mạng yếu nhách vào lấy lại mật khẩu không cấp mã mới được cứ báo lỗi mạng
Techcombank Mobile,5,Positive,bố tech đỉnh không phải bàn ạ🥰
Techcombank Mobile,4,Positive,thiết bị đã mở khóa trình khởi động và không an toàn là bị sao vậy admin ơi
Techcombank Mobile,1,Negative,mở ứng dụng thì thấy bị lỗi 6 như này người không có điều kiện thì mua máy khác kiểu gì ứng dụng luôn
Techcombank Mobile,1,Negative,lôi ứng dụng không
Techcombank Mobile,1,Negative,ứng dụng cứ bị lỗi đăng nhập không được cứ tải hoài xóa tải lại vẫn bị nhiều lần rồi chưd không phải đợt đầu
Techcombank Mobile,1,Negative,tệ ứng dụng chạy chậm rất nhiều
Techcombank Mobile,1,Negative,bad service
Techcombank Mobile,1,Negative,ứng dụng lỗi liên tục trong tất cả các ứng dụng ngân hàng thì tần suất lỗi là lớn nhất quá tệ
Techcombank Mobile,5,Positive,sử dụng rất tiện lợi nhanh chóng
Techcombank Mobile,1,Negative,ứng dụng tệ thua
Techcombank Mobile,2,Negative,lỗi 6 rồi sao mà dùng
Techcombank Mobile,1,Negative,vào ứng dụng báo mã lỗi 6 mãi không hết
Techcombank Mobile,1,Negative,ngân hàng làm ăn kiểu gì gửi tn không được gọi tổng đài cũng không là sao
Techcombank Mobile,1,Negative,quá tệ toàn báo lỗi 06
Techcombank Mobile,1,Negative,dính lỗi 6 giờ không biết giao dịch kiểu gì
Techcombank Mobile,1,Negative,sáng nay mới vào thấy mã 6 mong khác phục sớm giúp mình
Techcombank Mobile,3,Neutral,sao ứng dụng cứ tự nhiên bị gỡ đi z
Techcombank Mobile,1,Negative,cái gì mà cập nhật miết rồi lỗi 06 lỗi 10 rồi người ta sài 1cái điện thoại kêu nhất đổi mới được sài ngân hàng quá đáng thiệt
Techcombank Mobile,1,Negative,cập nhật xong không vào được được áp nữa lỗi số 6
Techcombank Mobile,5,Positive,rat tuyet
Techcombank Mobile,1,Negative,bị lỗi cả tuần không vô được
Techcombank Mobile,5,Positive,tốt chuyển tiền nhanh giao diện dễ sử dụng
Techcombank Mobile,1,Negative,sáng dậy thấy bị mã lỗi 6 không vào ứng dụng mà chuyển tiền được
Techcombank Mobile,1,Negative,sáng vào mình thấy bị lỗi mã 6 hơn tuần rồi mong khắc phục sớm
Techcombank Mobile,1,Negative,thường xuyên bảo trì gây gián đoạn giao dịch
Techcombank Mobile,1,Negative,mãi mà vẫn lỗi 6 vậy khó chịu thế
Techcombank Mobile,3,Neutral,tài khoản bị lỗi 6lỗi 10 không vào được ngân hàng ơi
Techcombank Mobile,2,Negative,tôi muốn mở tài khoản sao không mở được vậy admin
Techcombank Mobile,1,Negative,mỗi lần mở ứng dụng lên quay 2p chưa xong trong khi những ứng dụng ngân hàng khác bình thường
Techcombank Mobile,5,Positive,nhanh gọn lẹ không mất nhiều thời gian
Techcombank Mobile,1,Negative,dùng ứng dụng bên này như rước bực vào người ứng dụng báo lỗi đăng nhập 2 ngày liên tiếp không dùng được xóa ứng dụng tải lại đăng nhập đúng thông tin đúng thao tác mà tự động trở về màn hình chính của đt ứng dụng quần què thật chứ liên hệ tổng đài thì nv bảo do đt không tương thích trong khi kiểm tra ứng dụng chỉ cần android 8 là được android 13 vẫn không dùng được nv bảo chắc do phiên bản tải ứng dụng cũ quá tải mới ứng dụng phiên bản 4 0 1 20 vẫn không đăng nhập được cuối cùng vẫn không biết nguyên nhân vì sao
Techcombank Mobile,3,Neutral,lâu quá lâu cực kì lâu
Techcombank Mobile,3,Neutral,ứng dụng thì không sao nhưng 35 lượt mở rinh quà liên tiếp thì được hẳn 1 cái voucher và 34 cái chúc bạn may mắn
Techcombank Mobile,1,Negative,cái gì mà phải 18 tuổi mới đăng ký được tài khoản vậy
Techcombank Mobile,1,Negative,lỗi 6 cai cc ngân hàng khác thì dùng bình thường
Techcombank Mobile,4,Positive,có phải áp giả mạo không
Techcombank Mobile,1,Negative,chuyển sang ngân hàng khác mà dùng
Techcombank Mobile,1,Negative,không hiểu mã 06 của techcombank có nhầm không khi máy mình chưa can thiệp bao giờ trong khi đó trước đấy vẫn dùng bình thường sau khi cập nhật thì xảy ra tình trạng đó rất bất tiện đó là 1 trải nghiệm rất tệ bên phía techcombank nên kiểm tra lại việc đó vì có nhiều cũng bị vậy mất công quay lại sử dụng ứng dụng của vietcombank
Techcombank Mobile,1,Negative,đăng ký song nhận 500k mà không thấy đâu
Techcombank Mobile,3,Neutral,giao diện xấu với không có mã qr hiện ở giao diện đăng nhập để dễ dàng quét giáo dịch hãy nhìn bidv hay tpbank học hỏi thiết kế ứng dụng nhé
Techcombank Mobile,1,Negative,làm sao sửa được mã lỗi 6 ạ bên ứng dụng nhanh chóng sửa lỗi này với a giờ không biết dùng kiểu gì lun
Techcombank Mobile,5,Positive,trộm vía dùng cũng ổn
Techcombank Mobile,1,Negative,ứng dụng quá tệ nghĩ sao tạo cái ứng dụng mà người dùng không sử dụng được trong khi các ứng dụng ngân hàng khác vẫn xử dụng bình thường đội ngũ nhân viên cần phải chỉnh đốn lại chứ ăn hại quá thì lại mất khách hàng
Techcombank Mobile,1,Negative,mã lỗi 6 và lỗi 10 là sao vậy ạ tự nhiên gỡ đi cài lại cũng không đăng nhập được
Techcombank Mobile,5,Positive,lâu cứ nang cấp rồi vào không được nhưng vẫn cho 5sao
Techcombank Mobile,3,Neutral,ứng dụng lỗi không quá được phần cd
Techcombank Mobile,5,Positive,thiết kế ứng dụng gọn gàng phân chia rõ ràng dễ dàng nắm bắt tổng quan khi sử dụng đó là 1 điểm lớn
Techcombank Mobile,1,Negative,ủa alo mã lỗi 6 nv bảo theo thông tư mới thì chị đổi ứng dụng qua cái máy khác rồi người ta không có điều kiện đi mua máy khác là nghĩ dùng he làm gì kì vậy đâu phải người dân ai cũng có đủ điều kiện dùng hay mua nhiều điện thoại chỉ để dùng ứng dụng ngân hàng trời
Techcombank Mobile,1,Negative,lỗi 06 làm tôi phải tốn tiền mua điện thoại cao cấp hơn ngân hàng của bạn sẽ mất đi 1 lượng khách đáng kể tiền sẽ chuyển sang bank khác 1 sự yếu kém trong quản trị không có phương án cho khách hàng
Techcombank Mobile,1,Negative,các ứng dụng ngân hàng khác sử dụng vẫn bình thường riêng mỗi ứng dụng teck máy báo mã lỗi 06
Techcombank Mobile,3,Neutral,ngan hang gi ma lang nhang mỗi thiết bị cài đặt 1lan xong không vao được nữa chuyển tiền thi quay mãi không chuyển được
Techcombank Mobile,1,Negative,ủa rồi báo lỗi 10 tắt usb các kiểu mà không có chỗ nào tắt rồi dùng như thế nào vậy trời ứng dụng gì mà chán vậy
Techcombank Mobile,1,Negative,tự nhiên báo lỗi 06 chẳng làm được gì tẩy chay
Techcombank Mobile,1,Negative,rồi cập nhật xong dính lỗi 6 luôn cả tuần nay rồi techcombank có khắc phục được không vậy cập nhật kiểu này thì ai chơi lại người dùng đổi ngân hàng chứ không ai lại đi mua máy khác để theo techcombank đâu
Techcombank Mobile,1,Negative,ủa rồi tiền trong tài khoản giờ sao rút trong khi đó tôi không dùng thẻ
